id,name,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,minimum_minimum_nights,minimum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,review_scores_rating,instant_bookable,washer_agg,shampoo|conditioner_agg,reviews_per_month, Baking sheet, Barbecue utensils, Bathtub, Beach essentials, Beachfront, Bed linens, Breakfast, Building staff, Carbon monoxide alarm, Ceiling fan, Changing table, Cleaning before checkout, Coffee maker, Cooking basics, Dedicated workspace, Dishes and silverware, Elevator, Essentials, Extra pillows and blankets, Fire extinguisher, First aid kit, Freezer, Game console, Garden or backyard, Gym, Hangers, Host greets you, Hot tub, Hot water, Indoor fireplace, Iron, Keypad, Kitchen, Laundromat nearby, Lock on bedroom door, Long term stays allowed, Luggage dropoff allowed, Microwave, Pool, Portable fans, Private entrance, Private living room, Single level home, Waterfront, Window guards,Cooking basics,Hot water,Kitchen,Long term stays allowed,Room-darkening shades,sound_agg,wifi|ethernet|internet_agg,HDTV|TV_agg,refrigerator_agg,Smart.*Lock|Smoke.*Alarm|Safe|Lockbox_agg,balcony_agg,stove_agg,oven_agg,body|gel_agg,BBQ_agg,air_agg,dryer_agg,baby_agg,free.*parking_agg,paid.*parking_agg,heating_agg,f_property_type,f_room_type,f_neighbourhood,bathrooms,ln_price,flag_review_scores_rating,flag_reviews_per_month,accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_number_of_reviews,ln_review_scores_rating,f_minimum_nights
39613189,Fabulous city centre flat with gym & swimming pool,"Surry Hills, New South Wales, Australia",Sydney,-33.87953,151.21465,Apartment,Entire_apt,4,1.5 baths,1,2,185,2,2,2,1,19,49,79,80,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,4,5.220355825078324,1,1,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,1,4.564348191467836,2
39632975,1 bedroom in art deco penthouse with amazing views,"Darlinghurst, New South Wales, Australia",Sydney,-33.8788,151.21647,Apartment,Private_room,2,1 shared bath,1,1,90,2,2,2,1,0,0,0,0,2020-12-15,5,3,100,0,1,0,0.36,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,Apartment,Private_room,Sydney,3,4.499809670330265,0,0,4,0.6931471805599453,0.4804530139182014,0,1.791759469228055,2,4.605170185988092,2
39635406,Nest in Potts Point,,Sydney,-33.86833,151.22327,Apartment,Entire_apt,1,1 bath,1,1,150,5,5,5,1,0,0,0,0,2020-12-16,0,0,96,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Apartment,Entire_apt,Sydney,3,5.0106352940962555,1,1,1,0,0,0,0,1,4.564348191467836,3
39636745,Centrally located to see all of Sydney,"Chippendale, New South Wales, Australia",Sydney,-33.88523,151.20246,Apartment,Entire_apt,4,1 bath,1,1,100,5,5,5,1,0,0,0,0,2020-12-16,0,0,96,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.605170185988092,1,1,16,1.3862943611198906,1.9218120556728056,0,0,1,4.564348191467836,3
39639626,CONTEMPORARY RETRO FLAT IN THE HEART OF SYDNEY!!!,,Sydney,-33.86462,151.20559,Apartment,Entire_apt,2,1 bath,1,1,199,14,14,14,1,28,58,88,89,2020-12-15,0,0,96,1,1,1,0.25,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.293304824724492,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
39640839,really central location close to the CBD,,Sydney,-33.88046,151.21378,Apartment,Shared_room,1,1 shared bath,1,4,50,3,3,3,1,29,59,89,90,2020-12-15,0,0,96,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Apartment,Shared_room,Sydney,3,3.912023005428146,1,1,1,0,0,1.3862943611198906,0,1,4.564348191467836,3
39651955,Sleek resort-style apartment. Centrally located.,,Sydney,-33.88461,151.17611,Apartment,Entire_apt,4,1 bath,1,1,140,1,1,1,1,0,0,0,0,2020-12-15,12,4,88,0,1,1,0.92,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,Apartment,Entire_apt,Sydney,3,4.941642422609304,0,0,16,1.3862943611198906,1.9218120556728056,0,2.5649493574615367,2,4.477336814478207,1
39662039,Darling Harbour Modern 2 Bedroom Apartment,,Sydney,-33.87372,151.1962,Apartment,Entire_apt,6,2.5 baths,2,3,191,1,1,1.1,1,10,40,70,343,2020-12-15,12,6,88,0,1,1,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,7,5.25227342804663,0,0,36,1.791759469228055,3.210401995568401,1.0986122886681098,2.5649493574615367,2,4.477336814478207,1
39670922,"Prime location, Luxury urbad pad!","Woolloomooloo, New South Wales, Australia",Sydney,-33.8717,151.21803,Apartment,Entire_apt,2,1 bath,1,1,218,14,14,14,1,0,0,0,0,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.384495062789089,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
39675212,æžè¿‘Uts usyd äº¤é€šæ–¹ä¾¿ è¶…å®½æ•žåŒäººé—´/å•äººé—´,,Sydney,-33.88533,151.19759,Apartment,Private_room,2,1.5 shared baths,0,2,50,6,6,6,1,0,0,0,0,2020-12-15,2,2,90,0,1,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Apartment,Private_room,Sydney,4,3.912023005428146,0,0,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.0986122886681098,2,4.499809670330265,3
39677254,Manhattan Style Warehouse Apartment Darlinghurst,"Darlinghurst, New South Wales, Australia",Sydney,-33.87559,151.21613,Apartment,Entire_apt,4,1 bath,1,1,114,1,1,1.3,1,8,38,68,343,2020-12-16,46,39,99,0,1,1,3.37,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,4.736198448394496,0,0,16,1.3862943611198906,1.9218120556728056,0,3.8501476017100584,2,4.59511985013459,1
39678776,Harbour village,,Sydney,-33.86716,151.19042,Apartment,Private_room,2,1 shared bath,1,1,90,1,1,1,1,27,57,87,362,2020-12-16,0,0,96,0,1,1,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,Apartment,Private_room,Sydney,3,4.499809670330265,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,1
39681991,Modern Apartment in the Heart of the Sydney CBD,"Haymarket, New South Wales, Australia",Sydney,-33.87806,151.20208,Apartment,Entire_apt,4,1 bath,1,1,200,60,60,60,1,30,60,90,365,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,5.298317366548036,1,1,16,1.3862943611198906,1.9218120556728056,0,0,1,4.564348191467836,3
39683985,New Apartment in the Heart of the City,"Haymarket, New South Wales, Australia",Sydney,-33.87881,151.20327,Apartment,Entire_apt,4,1 bath,1,3,70,14,14,14,1,5,21,51,52,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,4.248495242049359,1,1,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0,1,4.564348191467836,3
39684243,Modern Apartment in the Heart of the Sydney's CBD,"Haymarket, New South Wales, Australia",Sydney,-33.87855,151.20323,Apartment,Entire_apt,4,1 bath,1,3,105,28,28,28,1,14,19,49,50,2020-12-15,1,1,100,0,1,1,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,4.653960350157523,0,0,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,2,4.605170185988092,3
39684576,Modern Apartment in Sydney City n Darling Harbour,"Haymarket, New South Wales, Australia",Sydney,-33.87737,151.20148,Apartment,Entire_apt,4,1 bath,1,3,92,68,68,68,1,30,60,90,91,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,4.5217885770490405,1,1,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0,1,4.564348191467836,3
39684853,New One Bedroom Apartment in Darling Harbour,"Haymarket, New South Wales, Australia",Sydney,-33.87834,151.20253,Apartment,Entire_apt,4,1 bath,1,3,150,30,30,30,1,30,60,90,91,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,5.0106352940962555,1,1,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0,1,4.564348191467836,3
39685061,Modern Apartment in Sydney's Darling Harbour CBD,"Haymarket, New South Wales, Australia",Sydney,-33.8785,151.2021,Apartment,Entire_apt,4,1 bath,1,3,91,25,25,25,1,12,32,62,63,2020-12-15,1,1,80,0,1,1,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,4.51085950651685,0,0,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,2,4.382026634673881,3
39685155,Brand New Apartment in Sydney City Darling Harbour,"Haymarket, New South Wales, Australia",Sydney,-33.87812,151.2026,Apartment,Entire_apt,4,1 bath,1,1,250,30,30,30,1,0,0,0,0,2020-12-15,2,2,100,0,1,1,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,3,5.521460917862246,0,0,16,1.3862943611198906,1.9218120556728056,0,1.0986122886681098,2,4.605170185988092,3
39685529,New Apartment in the Heart of Sydney,"Haymarket, New South Wales, Australia",Sydney,-33.87719,151.20172,Apartment,Entire_apt,4,1 bath,1,3,87,14,14,14,1,0,29,59,60,2020-12-15,4,4,75,0,1,1,0.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,4.465908118654584,0,0,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1.6094379124341003,2,4.31748811353631,3
39704557,Stylish Bedroom in Trendy Surry Hills Apartment,"Surry Hills, New South Wales, Australia",Sydney,-33.88414,151.21394,Apartment,Private_room,2,1 private bath,1,1,88,2,2,2,1,0,0,0,0,2020-12-15,3,1,100,0,1,1,0.22,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,Private_room,Sydney,3,4.477336814478207,0,0,4,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,2,4.605170185988092,2
39705573,"Enjoy my place and enjoy Sydney, from Surry Hills","Surry Hills, New South Wales, Australia",Sydney,-33.88109,151.21039,Apartment,Entire_apt,2,1 bath,1,1,80,1,1,1,1,0,0,0,0,2020-12-15,16,7,100,1,1,1,1.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.382026634673881,0,0,4,0.6931471805599453,0.4804530139182014,0,2.833213344056216,2,4.605170185988092,1
39727714,"Trendy pad in the heart of Sydney, lush Courtyard","Darlinghurst, New South Wales, Australia",Sydney,-33.87624,151.21986,Apartment,Entire_apt,3,1 bath,1,1,150,2,2,2,1,22,40,40,204,2020-12-15,30,21,98,0,1,1,2.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,Apartment,Entire_apt,Sydney,3,5.0106352940962555,0,0,9,1.0986122886681098,1.206948960812582,0,3.4339872044851463,2,4.584967478670572,2
39729421,'The View' Elizabeth Bay - 2bdr + Parking,,Sydney,-33.87107,151.22836,Apartment,Entire_apt,4,1 bath,2,2,157,7,60,60,1,0,0,10,160,2020-12-15,6,6,90,1,1,1,0.52,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,Apartment,Entire_apt,Sydney,3,5.056245805348308,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.9459101490553132,2,4.499809670330265,3
39732048,Cozy room in Sydney city 5 min to train station,,Sydney,-33.89498,151.19892,Condominium,Private_room,2,1 shared bath,1,1,22,20,20,20,1,0,0,0,0,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,Condominium,Private_room,Sydney,3,3.091042453358316,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
39732955,City Fringe Bright & Brand New Modern Studio,"Surry Hills, New South Wales, Australia",Sydney,-33.89043,151.20544,Apartment,Entire_apt,2,1 bath,0,1,126,1,1,1,1,12,25,55,145,2020-12-16,22,18,97,1,1,1,1.63,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.836281906951478,0,0,4,0.6931471805599453,0.4804530139182014,0,3.1354942159291497,2,4.574710978503383,1
39733398,"Stylish 2 bedroom apartment, perfect location.","Potts Point, New South Wales, Australia",Sydney,-33.87575,151.22426,Apartment,Entire_apt,2,1 bath,2,2,110,7,7,7,1,0,0,0,0,2020-12-15,6,5,93,0,1,1,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.700480365792417,0,0,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.9459101490553132,2,4.532599493153256,3
39743367,Love Sydney,,Sydney,-33.87307,151.1978,Apartment,Shared_room,1,1.5 shared baths,1,1,60,7,7,7,1,0,0,0,0,2020-12-15,1,0,96,1,1,1,0.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Shared_room,Sydney,4,4.0943445622221,1,0,1,0,0,0,0.6931471805599453,2,4.564348191467836,3
39757301,Studio Inner City Apartment On Bond,,Sydney,-33.86485,151.20849,Apartment,Entire_apt,2,1 bath,0,1,160,3,3,3,1,0,0,0,0,2020-12-16,1,1,100,1,1,0,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.075173815233827,0,0,4,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,2,4.605170185988092,3
39757567,Heart of Surry Hills. Entire Apt. 2B/2B WIFI,,Sydney,-33.88817,151.21488,Apartment,Entire_apt,4,2 baths,2,3,292,2,2,2,1,0,0,0,0,2020-12-15,1,1,100,1,1,1,0.09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,6,5.676753802268282,0,0,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,2,4.605170185988092,2
39757597,Studio Inner City Apartment On Bond,,Sydney,-33.86403,151.20704,Apartment,Entire_apt,2,1 bath,0,1,80,2,2,2.4,1,0,0,0,0,2020-12-16,0,0,96,1,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.382026634673881,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,2
39758527,The King St Apartment - One Bedroom Inner City,,Sydney,-33.86984,151.20393,Apartment,Entire_apt,2,1 bath,1,1,110,4,4,4.3,1,10,10,10,10,2020-12-15,0,0,96,1,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.700480365792417,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
39758787,Incredible Location in the Heart of Surry Hills,"Surry Hills, New South Wales, Australia",Sydney,-33.88307,151.21751,Apartment,Entire_apt,3,1 bath,2,2,381,2,2,2,1,0,0,0,0,2020-12-16,6,2,93,0,1,1,0.45,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,5.942799375126701,0,0,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1.9459101490553132,2,4.532599493153256,2
39766755,Art Deco Oasis Minutes From the City,"Paddington, New South Wales, Australia",Sydney,-33.88124,151.22009,Apartment,Entire_apt,3,1 bath,1,2,110,3,2,3.1,1,0,0,0,166,2020-12-15,5,4,92,1,1,1,0.39,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.700480365792417,0,0,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1.791759469228055,2,4.5217885770490405,3
39767410,Beautiful Sydney,"Sydney, New South Wales, Australia",Sydney,-33.87123,151.19724,Apartment,Shared_room,1,1.5 shared baths,1,1,60,7,7,7,1,0,0,0,0,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Shared_room,Sydney,4,4.0943445622221,1,1,1,0,0,0,0,1,4.564348191467836,3
39779224,Sandstone apt with city & harbour bridge views,"Woolloomooloo, New South Wales, Australia",Sydney,-33.87481,151.22233,Apartment,Entire_apt,4,2 baths,2,2,300,1,1,1,1,0,0,0,0,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,6,5.703782474656201,1,1,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,1,4.564348191467836,1
39782519,2 Bedroom Apt centrally located for the Holidays!,"Darlinghurst, New South Wales, Australia",Sydney,-33.88241,151.21813,Apartment,Entire_apt,4,1 bath,2,2,180,10,10,10,1,23,53,83,84,2020-12-15,1,1,100,0,1,0,0.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.19295685089021,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,2,4.605170185988092,3
39786934,10 minutes walk to the University of Sydney,,Sydney,-33.88256,151.19848,Apartment,Shared_room,1,1 shared bath,1,1,44,28,28,28,1,0,0,0,0,2020-12-15,0,0,96,1,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Apartment,Shared_room,Sydney,3,3.784189633918261,1,1,1,0,0,0,0,1,4.564348191467836,3
39790708,Cosy Flat in Art Deco Building Minutes From City,"Rushcutters Bay, New South Wales, Australia",Sydney,-33.87528,151.22592,Apartment,Entire_apt,2,1 bath,1,1,112,3,2,3.1,1,26,56,86,361,2020-12-16,7,4,91,1,1,1,0.52,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.718498871295094,0,0,4,0.6931471805599453,0.4804530139182014,0,2.0794415416798357,2,4.51085950651685,3
39799133,Large One Bedroom Studio Apartment in Sydney!,"Elizabeth Bay, New South Wales, Australia",Sydney,-33.87186,151.22693,Apartment,Entire_apt,1,1 bath,1,1,125,3,3,3,1,0,0,0,0,2020-12-15,2,0,100,1,1,1,0.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.8283137373023015,0,0,1,0,0,0,1.0986122886681098,2,4.605170185988092,3
39799221,"Cool 1-bedroom, city loft in the centre of Sydney",,Sydney,-33.8831,151.21096,Apartment,Entire_apt,2,1 bath,1,1,90,5,5,5,1,0,0,0,0,2020-12-16,3,2,100,0,1,1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.499809670330265,0,0,4,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,2,4.605170185988092,3
